id,target
2998,1
2999,1
3000,0
3001,1
3002,1
3003,1
3004,0
3005,1
3006,0
3007,1
3008,1
3009,1
3010,0
3011,0
3012,0
3013,1
3014,1
3015,1
3016,1
3017,1
3018,0
3019,1
3020,1
3021,1
3022,0
3023,1
3024,0
3025,1
3026,1
3027,0
3028,1
3029,1
3030,1
3031,0
3032,1
3033,0
3034,0
3035,0
3036,1
3037,0
3038,1
3039,1
3040,0
3041,1
3042,0
3043,0
3044,0
3045,0
3046,1
3047,1
3048,1
3049,0
3050,1
3051,0
3052,0
3053,0
3054,0
3055,1
3056,1
3057,0
3058,0
3059,0
3060,0
3061,1
3062,1
3063,1
3064,1
3065,1
3066,1
3067,0
3068,0
3069,1
3070,0
3071,0
3072,1
3073,0
3074,0
3075,0
3076,0
3077,0
3078,1
3079,1
3080,1
3081,1
3082,1
3083,0
3084,1
3085,1
3086,0
3087,0
3088,0
3089,0
3090,1
3091,0
3092,1
3093,1
3094,0
3095,1
3096,1
3097,0
3098,1
3099,1
3100,0
3101,0
3102,1
3103,1
3104,0
3105,1
3106,1
3107,1
3108,1
3109,0
3110,1
3111,1
3112,0
3113,0
3114,0
3115,0
3116,1
3117,0
3118,1
3119,0
3120,0
3121,0
3122,0
3123,1
3124,0
3125,0
3126,0
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,0
3136,1
3137,0
3138,0
3139,1
3140,1
3141,0
3142,0
3143,1
3144,0
3145,0
3146,1
3147,0
3148,0
3149,0
3150,1
3151,1
3152,1
3153,1
3154,0
3155,0
3156,1
3157,0
3158,0
3159,1
3160,0
3161,0
3162,1
3163,0
3164,1
3165,1
3166,0
3167,0
3168,0
3169,1
3170,0
3171,0
3172,0
3173,1
3174,1
3175,1
3176,1
3177,1
3178,1
3179,1
3180,1
3181,0
3182,1
3183,0
3184,1
3185,1
3186,1
3187,0
3188,1
3189,1
3190,1
3191,1
3192,0
3193,0
3194,1
3195,0
3196,0
3197,0
3198,0
3199,0
3200,0
3201,1
3202,1
3203,1
3204,0
3205,0
3206,0
3207,0
3208,1
3209,1
3210,0
3211,0
3212,0
3213,1
3214,1
3215,1
3216,0
3217,1
3218,1
3219,0
3220,1
3221,0
3222,1
3223,0
3224,1
3225,1
3226,1
3227,1
3228,0
3229,1
3230,0
3231,0
3232,1
3233,1
3234,1
3235,1
3236,0
3237,1
3238,1
3239,0
3240,0
3241,1
3242,0
3243,1
3244,1
3245,0
3246,0
3247,1
3248,1
3249,1
3250,1
3251,0
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3260,0
3261,0
3262,1
3263,0
3264,0
3265,1
3266,1
3267,0
3268,0
3269,0
3270,0
3271,1
3272,0
3273,0
3274,0
3275,1
3276,1
3277,1
3278,0
3279,1
3280,0
3281,0
3282,1
3283,0
3284,0
3285,0
3286,1
3287,1
3288,1
3289,0
3290,1
3291,1
3292,0
3293,0
3294,1
3295,0
3296,0
3297,0
3298,1
3299,0
3300,0
3301,1
3302,1
3303,0
3304,1
3305,0
3306,1
3307,1
3308,0
3309,0
3310,1
3311,1
3312,1
3313,1
3314,0
3315,0
3316,0
3317,0
3318,1
3319,0
3320,0
3321,1
3322,1
3323,1
3324,1
3325,0
3326,1
3327,1
3328,0
3329,0
3330,1
3331,1
3332,0
3333,1
3334,1
3335,1
3336,1
3337,1
3338,0
3339,1
3340,0
3341,1
3342,1
3343,0
3344,1
3345,1
3346,0
3347,1
3348,0
3349,1
3350,0
3351,0
3352,0
3353,1
3354,0
3355,0
3356,1
3357,0
3358,1
3359,0
3360,0
3361,1
3362,0
3363,1
3364,1
3365,1
3366,0
3367,0
3368,0
3369,0
3370,1
3371,1
3372,0
3373,1
3374,0
3375,1
3376,0
3377,0
3378,0
3379,1
3380,0
3381,1
3382,0
3383,1
3384,0
3385,0
3386,1
3387,0
3388,0
3389,0
3390,0
3391,1
3392,1
3393,1
3394,0
3395,0
3396,1
3397,1
3398,1
3399,0
3400,1
3401,0
3402,1
3403,0
3404,0
3405,1
3406,1
3407,0
3408,1
3409,0
3410,0
3411,1
3412,0
3413,0
3414,0
3415,1
3416,1
3417,1
3418,0
3419,1
3420,1
3421,0
3422,1
3423,0
3424,1
3425,1
3426,0
3427,1
3428,0
3429,1
3430,1
3431,1
3432,0
3433,0
3434,0
3435,1
3436,0
3437,0
3438,1
3439,0
3440,0
3441,0
3442,1
3443,0
3444,1
3445,1
3446,0
3447,1
3448,0
3449,0
3450,1
3451,0
3452,1
3453,0
3454,0
3455,1
3456,0
3457,1
3458,1
3459,1
3460,1
3461,0
3462,0
3463,0
3464,0
3465,0
3466,0
3467,1
3468,0
3469,1
3470,1
3471,1
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,1
3481,0
3482,0
3483,1
3484,0
3485,0
3486,0
3487,0
3488,1
3489,1
3490,0
3491,0
3492,1
3493,1
3494,0
3495,1
3496,1
3497,0
3498,1
3499,0
3500,0
3501,0
3502,0
3503,1
3504,0
3505,1
3506,0
3507,0
3508,1
3509,1
3510,0
3511,0
3512,1
3513,0
3514,0
3515,1
3516,1
3517,0
3518,0
3519,1
3520,1
3521,1
3522,1
3523,1
3524,1
3525,0
3526,1
3527,1
3528,0
3529,1
3530,0
3531,1
3532,1
3533,0
3534,1
3535,1
3536,1
3537,0
3538,1
3539,1
3540,1
3541,0
3542,0
3543,0
3544,1
3545,1
3546,0
3547,1
3548,1
3549,0
3550,0
3551,1
3552,1
3553,0
3554,1
3555,1
3556,0
3557,0
3558,1
3559,1
3560,1
3561,0
3562,0
3563,1
3564,1
3565,0
3566,0
3567,0
3568,1
3569,1
3570,0
3571,1
3572,0
3573,1
3574,0
3575,0
3576,0
3577,0
3578,1
3579,1
3580,0
3581,0
3582,0
3583,0
3584,1
3585,1
3586,1
3587,1
3588,1
3589,1
3590,1
3591,1
3592,0
3593,0
3594,1
3595,1
3596,1
3597,0
3598,0
3599,1
3600,0
3601,0
3602,1
3603,0
3604,0
3605,1
3606,0
3607,0
3608,1
3609,0
3610,1
3611,1
3612,1
3613,1
3614,0
3615,1
3616,0
3617,0
3618,0
3619,1
3620,0
3621,1
3622,1
3623,1
3624,1
3625,1
3626,0
3627,0
3628,0
3629,1
3630,1
3631,1
3632,1
3633,0
3634,0
3635,0
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,0
3644,1
3645,1
3646,1
3647,1
3648,1
3649,0
3650,1
3651,0
3652,0
3653,1
3654,1
3655,0
3656,1
3657,0
3658,1
3659,1
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,1
3669,1
3670,1
3671,0
3672,1
3673,1
3674,1
3675,1
3676,0
3677,0
3678,0
3679,1
3680,1
3681,0
3682,1
3683,0
3684,0
3685,1
3686,1
3687,0
3688,0
3689,0
3690,1
3691,1
3692,1
3693,1
3694,1
3695,0
3696,1
3697,0
3698,0
3699,1
3700,0
3701,1
3702,1
3703,1
3704,0
3705,1
3706,0
3707,0
3708,0
3709,1
3710,1
3711,0
3712,0
3713,0
3714,1
3715,0
3716,0
3717,0
3718,0
3719,1
3720,1
3721,1
3722,1
3723,1
3724,1
3725,0
3726,1
3727,0
3728,1
3729,0
3730,0
3731,0
3732,1
3733,1
3734,1
3735,1
3736,0
3737,0
3738,0
3739,0
3740,1
3741,1
3742,1
3743,0
3744,1
3745,0
3746,0
3747,0
3748,1
3749,1
3750,0
3751,0
3752,1
3753,1
3754,1
3755,0
3756,0
3757,1
3758,1
3759,1
3760,1
3761,0
3762,0
3763,1
3764,0
3765,1
3766,1
3767,0
3768,1
3769,0
3770,0
3771,1
3772,0
3773,0
3774,0
3775,1
3776,1
3777,1
3778,0
3779,0
3780,1
3781,0
3782,1
3783,1
3784,1
3785,0
3786,1
3787,1
3788,1
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,1
3797,1
3798,0
3799,1
3800,0
3801,1
3802,1
3803,1
3804,0
3805,0
3806,1
3807,0
3808,1
3809,1
3810,1
3811,1
3812,0
3813,1
3814,1
3815,0
3816,0
3817,1
3818,1
3819,0
3820,1
3821,0
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,0
3829,1
3830,1
3831,1
3832,0
3833,1
3834,1
3835,1
3836,0
3837,1
3838,1
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,1
3846,1
3847,0
3848,0
3849,1
3850,1
3851,0
3852,1
3853,0
3854,1
3855,0
3856,1
3857,0
3858,1
3859,0
3860,1
3861,1
3862,0
3863,1
3864,0
3865,0
3866,1
3867,1
3868,1
3869,0
3870,1
3871,1
3872,1
3873,1
3874,1
3875,1
3876,1
3877,1
3878,1
3879,0
3880,1
3881,1
3882,1
3883,0
3884,0
3885,1
3886,1
3887,1
3888,0
3889,0
3890,0
3891,1
3892,1
3893,0
3894,1
3895,1
3896,0
3897,0
3898,0
3899,0
3900,0
3901,1
3902,1
3903,0
3904,1
3905,0
3906,1
3907,0
3908,1
3909,1
3910,0
3911,1
3912,1
3913,1
3914,1
3915,1
3916,0
3917,0
3918,0
3919,0
3920,0
3921,0
3922,0
3923,1
3924,0
3925,1
3926,0
3927,0
3928,0
3929,1
3930,1
3931,0
3932,1
3933,1
3934,0
3935,1
3936,0
3937,0
3938,1
3939,0
3940,0
3941,1
3942,1
3943,1
3944,0
3945,1
3946,0
3947,0
3948,1
3949,1
3950,1
3951,1
3952,1
3953,0
3954,0
3955,0
3956,0
3957,1
3958,1
3959,0
3960,0
3961,0
3962,1
3963,1
3964,1
3965,1
3966,1
3967,1
3968,1
3969,0
3970,0
3971,0
3972,1
3973,1
3974,1
3975,0
3976,1
3977,1
3978,1
3979,0
3980,0
3981,1
3982,1
3983,1
3984,1
3985,0
3986,1
3987,0
3988,0
3989,1
3990,1
3991,1
3992,0
3993,1
3994,0
3995,1
3996,0
3997,1
3998,1
3999,1
4000,1
4001,0
4002,1
4003,0
4004,0
4005,0
4006,0
4007,1
4008,1
4009,1
4010,0
4011,0
4012,1
4013,1
4014,0
4015,1
4016,1
4017,1
4018,0
4019,0
4020,0
4021,1
4022,1
4023,1
4024,0
4025,1
4026,1
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,1
4034,0
4035,1
4036,0
4037,0
4038,0
4039,1
4040,1
4041,1
4042,0
4043,0
4044,0
4045,1
4046,0
4047,1
4048,1
4049,0
4050,1
4051,1
4052,0
4053,1
4054,0
4055,1
4056,0
4057,0
4058,0
4059,1
4060,1
4061,1
4062,0
4063,1
4064,0
4065,1
4066,0
4067,0
4068,0
4069,1
4070,1
4071,1
4072,0
4073,0
4074,1
4075,0
4076,0
4077,0
4078,0
4079,1
4080,0
4081,0
4082,1
4083,1
4084,0
4085,1
4086,1
4087,1
4088,1
4089,1
4090,1
4091,0
4092,1
4093,1
4094,0
4095,1
4096,1
4097,1
4098,1
4099,1
4100,0
4101,1
4102,1
4103,0
4104,0
4105,0
4106,0
4107,1
4108,1
4109,1
4110,1
4111,1
4112,0
4113,1
4114,1
4115,0
4116,1
4117,0
4118,0
4119,0
4120,1
4121,0
4122,1
4123,1
4124,1
4125,1
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,1
4133,0
4134,0
4135,1
4136,1
4137,1
4138,1
4139,0
4140,1
4141,0
4142,1
4143,0
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,0
4153,1
4154,0
4155,0
4156,1
4157,0
4158,1
4159,1
4160,0
4161,1
4162,0
4163,1
4164,0
4165,1
4166,0
4167,0
4168,1
4169,1
4170,0
4171,0
4172,0
4173,1
4174,1
4175,0
4176,0
4177,0
4178,1
4179,1
4180,0
4181,1
4182,0
4183,0
4184,0
4185,1
4186,1
4187,0
4188,1
4189,1
4190,0
4191,1
4192,0
4193,0
4194,0
4195,0
4196,1
4197,1
4198,0
4199,0
4200,1
4201,1
4202,0
4203,1
4204,1
4205,1
4206,1
4207,0
4208,1
4209,1
4210,1
4211,0
4212,0
4213,1
4214,1
4215,1
4216,0
4217,1
4218,0
4219,1
4220,0
4221,1
4222,1
4223,1
4224,1
4225,0
4226,0
4227,0
4228,1
4229,1
4230,1
4231,0
4232,0
4233,1
4234,1
4235,0
4236,1
4237,0
4238,1
4239,0
4240,1
4241,0
4242,1
4243,1
4244,0
4245,0
4246,0
4247,0
4248,1
4249,0
4250,0
4251,1
4252,1
4253,1
4254,0
4255,1
4256,0
4257,1
4258,1
4259,0
4260,1
4261,1
4262,0
4263,0
4264,1
4265,1
4266,1
4267,0
4268,1
4269,1
4270,0
4271,1
4272,1
4273,1
4274,0
4275,1
4276,1
4277,1
4278,1
4279,1
4280,1
4281,0
4282,0
4283,1
4284,1
4285,1
4286,0
4287,0
4288,1
4289,0
4290,0
4291,1
4292,0
4293,0
4294,0
4295,0
4296,0
4297,1
4298,0
4299,0
4300,1
4301,0
4302,1
4303,0
4304,0
4305,0
4306,0
4307,1
4308,1
4309,0
4310,1
4311,0
4312,1
4313,0
4314,0
4315,0
4316,0
4317,1
4318,0
4319,1
4320,0
4321,0
4322,0
4323,1
4324,0
4325,0
4326,0
4327,1
4328,0
4329,0
4330,0
4331,1
4332,1
4333,1
4334,1
4335,0
4336,0
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,0
4350,1
4351,1
4352,1
4353,0
4354,0
4355,1
4356,0
4357,1
4358,1
4359,1
4360,0
4361,0
4362,1
4363,0
4364,1
4365,1
4366,0
4367,1
4368,1
4369,1
4370,1
4371,0
4372,1
4373,1
4374,0
4375,1
4376,0
4377,1
4378,1
4379,0
4380,1
4381,1
4382,0
4383,0
4384,1
4385,0
4386,1
4387,0
4388,1
4389,1
4390,1
4391,1
4392,1
4393,1
4394,0
4395,0
4396,0
4397,0
4398,1
4399,1
4400,1
4401,1
4402,1
4403,1
4404,1
4405,1
4406,1
4407,1
4408,0
4409,0
4410,1
4411,1
4412,1
4413,1
4414,1
4415,1
4416,1
4417,1
4418,1
4419,0
4420,1
4421,1
4422,0
4423,1
4424,0
4425,0
4426,1
4427,0
4428,0
4429,1
4430,1
4431,1
4432,0
4433,1
4434,0
4435,0
4436,0
4437,1
4438,0
4439,0
4440,1
4441,0
4442,0
4443,1
4444,0
4445,1
4446,1
4447,1
4448,0
4449,0
4450,0
4451,0
4452,1
4453,0
4454,0
4455,1
4456,1
4457,1
4458,1
4459,1
4460,0
4461,1
4462,1
4463,1
4464,0
4465,1
4466,1
4467,0
4468,0
4469,0
4470,0
4471,1
4472,0
4473,1
4474,1
4475,1
4476,1
4477,0
4478,1
4479,0
4480,0
4481,1
4482,1
4483,0
4484,1
4485,0
4486,0
4487,1
4488,0
4489,1
4490,1
4491,1
4492,0
4493,1
4494,0
4495,1
4496,1
4497,1
4498,1
4499,1
4500,1
4501,0
4502,1
4503,1
4504,0
4505,1
4506,1
4507,1
4508,1
4509,1
4510,1
4511,0
4512,0
4513,1
4514,0
4515,0
4516,1
4517,0
4518,1
4519,1
4520,0
4521,0
4522,1
4523,1
4524,1
4525,0
4526,0
4527,0
4528,1
4529,0
4530,0
4531,0
4532,1
4533,0
4534,0
4535,1
4536,0
4537,1
4538,0
4539,1
4540,0
4541,0
4542,0
4543,1
4544,0
4545,1
4546,1
4547,0
4548,1
4549,1
4550,0
4551,0
4552,0
4553,1
4554,1
4555,1
4556,1
4557,0
4558,0
4559,1
4560,0
4561,0
4562,1
4563,0
4564,0
4565,0
4566,0
4567,1
4568,1
4569,1
4570,0
4571,1
4572,0
4573,0
4574,1
4575,1
4576,0
4577,1
4578,1
4579,1
4580,1
4581,0
4582,0
4583,0
4584,1
4585,0
4586,1
4587,0
4588,1
4589,1
4590,0
4591,1
4592,1
4593,1
4594,0
4595,0
4596,1
4597,0
4598,1
4599,1
4600,0
4601,0
4602,0
4603,1
4604,0
4605,1
4606,0
4607,1
4608,1
4609,0
4610,0
4611,0
4612,0
4613,1
4614,1
4615,1
4616,1
4617,1
4618,0
4619,0
4620,1
4621,0
4622,0
4623,0
4624,0
4625,1
4626,0
4627,1
4628,1
4629,0
4630,1
4631,0
4632,1
4633,1
4634,1
4635,0
4636,0
4637,1
4638,0
4639,1
4640,1
4641,1
4642,1
4643,0
4644,0
4645,0
4646,0
4647,0
4648,1
4649,0
4650,0
4651,1
4652,1
4653,1
4654,1
4655,1
4656,0
4657,0
4658,0
4659,1
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,1
4667,1
4668,1
4669,0
4670,0
4671,0
4672,1
4673,1
4674,1
4675,1
4676,1
4677,0
4678,0
4679,1
4680,1
4681,0
4682,1
4683,0
4684,0
4685,0
4686,1
4687,1
4688,1
4689,1
4690,0
4691,0
4692,1
4693,1
4694,0
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,0
4702,1
4703,1
4704,1
4705,0
4706,0
4707,1
4708,1
4709,1
4710,0
4711,1
4712,0
4713,0
4714,1
4715,1
4716,1
4717,0
4718,0
4719,1
4720,0
4721,1
4722,1
4723,1
4724,1
4725,0
4726,0
4727,1
4728,0
4729,0
4730,0
4731,1
4732,1
4733,0
4734,0
4735,0
4736,0
4737,1
4738,1
4739,1
4740,0
4741,1
4742,0
4743,0
4744,1
4745,1
4746,0
4747,1
4748,0
4749,1
4750,0
4751,0
4752,1
4753,0
4754,1
4755,0
4756,1
4757,1
4758,0
4759,0
4760,1
4761,0
4762,1
4763,0
4764,1
4765,0
4766,1
4767,1
4768,1
4769,1
4770,0
4771,1
4772,1
4773,1
4774,0
4775,0
4776,1
4777,1
4778,1
4779,1
4780,1
4781,0
4782,1
4783,0
4784,1
4785,0
4786,1
4787,1
4788,0
4789,0
4790,1
4791,1
4792,0
4793,1
4794,0
4795,1
4796,1
4797,1
4798,1
4799,0
4800,1
4801,0
4802,1
4803,0
4804,1
4805,1
4806,0
4807,0
4808,1
4809,0
4810,1
4811,0
4812,0
4813,0
4814,0
4815,1
4816,1
4817,0
4818,0
4819,1
4820,0
4821,1
4822,0
4823,1
4824,1
4825,1
4826,1
4827,1
4828,1
4829,0
4830,1
4831,1
4832,1
4833,1
4834,0
4835,0
4836,0
4837,0
4838,1
4839,1
4840,1
4841,0
4842,1
4843,0
4844,1
4845,1
4846,1
4847,0
4848,1
4849,1
4850,1
4851,0
4852,1
4853,1
4854,1
4855,0
4856,1
4857,1
4858,1
4859,0
4860,0
4861,1
4862,1
4863,1
4864,1
4865,1
4866,0
4867,1
4868,0
4869,0
4870,1
4871,1
4872,0
4873,1
4874,1
4875,1
4876,0
4877,1
4878,0
4879,1
4880,1
4881,0
4882,0
4883,0
4884,0
4885,0
4886,1
4887,0
4888,0
4889,1
4890,1
4891,1
4892,0
4893,0
4894,0
4895,0
4896,1
4897,1
4898,1
4899,0
4900,0
4901,1
4902,1
4903,1
4904,0
4905,1
4906,0
4907,0
4908,0
4909,0
4910,0
4911,1
4912,0
4913,0
4914,1
4915,1
4916,0
4917,0
4918,0
4919,0
4920,1
4921,0
4922,1
4923,1
4924,1
4925,0
4926,1
4927,0
4928,1
4929,0
4930,1
4931,0
4932,1
4933,1
4934,0
4935,0
4936,0
4937,1
4938,0
4939,0
4940,1
4941,1
4942,0
4943,1
4944,1
4945,1
4946,0
4947,0
4948,1
4949,1
4950,0
4951,0
4952,0
4953,1
4954,0
4955,0
4956,0
4957,1
4958,1
4959,0
4960,1
4961,1
4962,0
4963,1
4964,1
4965,1
4966,0
4967,1
4968,0
4969,1
4970,0
4971,1
4972,0
4973,1
4974,1
4975,1
4976,0
4977,1
4978,1
4979,1
4980,1
4981,0
4982,1
4983,1
4984,0
4985,1
4986,0
4987,0
4988,0
4989,0
4990,0
4991,1
4992,0
4993,0
4994,1
4995,1
4996,0
4997,0
4998,0
4999,0
5000,1
5001,1
5002,0
5003,0
5004,0
5005,1
5006,0
5007,0
5008,0
5009,0
5010,1
5011,1
5012,1
5013,0
5014,1
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,1
5022,0
5023,0
5024,0
5025,0
5026,1
5027,1
5028,0
5029,1
5030,0
5031,0
5032,1
5033,1
5034,0
5035,0
5036,1
5037,0
5038,0
5039,1
5040,0
5041,0
5042,1
5043,0
5044,1
5045,1
5046,1
5047,0
5048,1
5049,0
5050,1
5051,1
5052,0
5053,0
5054,1
5055,1
5056,1
5057,0
5058,1
5059,0
5060,0
5061,0
5062,1
5063,0
5064,1
5065,0
5066,1
5067,1
5068,0
5069,0
5070,1
5071,0
5072,0
5073,1
5074,0
5075,1
5076,1
5077,1
5078,0
5079,1
5080,0
5081,1
5082,1
5083,0
5084,1
5085,0
5086,0
5087,0
5088,1
5089,1
5090,0
5091,0
5092,0
5093,1
5094,0
5095,1
5096,1
5097,1
5098,0
5099,1
5100,0
5101,0
5102,0
5103,1
5104,1
5105,0
5106,0
5107,1
5108,0
5109,1
5110,0
5111,0
5112,1
5113,1
5114,1
5115,1
5116,1
5117,1
5118,0
5119,0
5120,1
5121,1
5122,1
5123,0
5124,1
5125,1
5126,1
5127,0
5128,1
5129,0
5130,1
5131,0
5132,1
5133,1
5134,1
5135,1
5136,1
5137,1
5138,0
5139,0
5140,0
5141,1
5142,1
5143,1
5144,0
5145,1
5146,0
5147,1
5148,0
5149,0
5150,1
5151,0
5152,1
5153,1
5154,1
5155,0
5156,0
5157,1
5158,1
5159,1
5160,0
5161,1
5162,1
5163,1
5164,1
5165,0
5166,0
5167,0
5168,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,0
5176,1
5177,1
5178,0
5179,0
5180,0
5181,1
5182,1
5183,1
5184,0
5185,1
5186,1
5187,1
5188,0
5189,1
5190,1
5191,0
5192,0
5193,1
5194,1
5195,0
5196,1
5197,1
5198,1
5199,0
5200,1
5201,0
5202,1
5203,0
5204,1
5205,0
5206,0
5207,1
5208,1
5209,0
5210,1
5211,0
5212,0
5213,0
5214,1
5215,1
5216,1
5217,0
5218,0
5219,0
5220,1
5221,1
5222,0
5223,1
5224,1
5225,1
5226,1
5227,1
5228,0
5229,1
5230,1
5231,0
5232,1
5233,0
5234,1
5235,0
5236,1
5237,1
5238,0
5239,0
5240,1
5241,1
5242,0
5243,1
5244,1
5245,0
5246,1
5247,0
5248,1
5249,1
5250,1
5251,0
5252,0
5253,0
5254,0
5255,1
5256,1
5257,1
5258,1
5259,0
5260,1
5261,1
5262,0
5263,1
5264,1
5265,0
5266,1
5267,1
5268,0
5269,0
5270,1
5271,0
5272,1
5273,0
5274,0
5275,1
5276,1
5277,0
5278,1
5279,0
5280,1
5281,0
5282,0
5283,0
5284,1
5285,1
5286,0
5287,1
5288,1
5289,0
5290,0
5291,0
5292,1
5293,0
5294,1
5295,1
5296,1
5297,1
5298,0
5299,0
5300,0
5301,1
5302,0
5303,1
5304,1
5305,0
5306,1
5307,1
5308,0
5309,1
5310,1
5311,0
5312,0
5313,0
5314,1
5315,0
5316,1
5317,1
5318,0
5319,0
5320,0
5321,0
5322,1
5323,1
5324,1
5325,0
5326,1
5327,0
5328,1
5329,0
5330,0
5331,1
5332,0
5333,1
5334,1
5335,1
5336,1
5337,1
5338,1
5339,0
5340,0
5341,1
5342,1
5343,1
5344,1
5345,1
5346,1
5347,1
5348,0
5349,0
5350,0
5351,0
5352,1
5353,1
5354,1
5355,0
5356,0
5357,1
5358,1
5359,0
5360,1
5361,1
5362,1
5363,0
5364,1
5365,1
5366,1
5367,0
5368,0
5369,0
5370,0
5371,0
5372,1
5373,1
5374,0
5375,0
5376,1
5377,1
5378,1
5379,1
5380,1
5381,1
5382,0
5383,0
5384,0
5385,0
5386,1
5387,1
5388,1
5389,1
5390,1
5391,1
5392,0
5393,1
5394,1
5395,0
5396,1
5397,1
5398,1
5399,0
5400,0
5401,1
5402,0
5403,0
5404,1
5405,1
5406,0
5407,0
5408,1
5409,0
5410,1
5411,0
5412,1
5413,0
5414,1
5415,0
5416,1
5417,1
5418,0
5419,0
5420,0
5421,1
5422,1
5423,0
5424,0
5425,1
5426,1
5427,1
5428,0
5429,1
5430,0
5431,1
5432,0
5433,0
5434,1
5435,0
5436,0
5437,0
5438,0
5439,0
5440,1
5441,1
5442,1
5443,1
5444,0
5445,1
5446,1
5447,0
5448,1
5449,1
5450,0
5451,0
5452,1
5453,1
5454,1
5455,0
5456,1
5457,0
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,1
5465,1
5466,0
5467,0
5468,0
5469,1
5470,1
5471,0
5472,1
5473,1
5474,1
5475,0
5476,1
5477,1
5478,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,1
5485,1
5486,1
5487,1
5488,1
5489,0
5490,1
5491,0
5492,1
5493,1
5494,1
5495,0
5496,0
5497,0
5498,1
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,1
5506,1
5507,1
5508,0
5509,0
5510,0
5511,1
5512,0
5513,0
5514,0
5515,0
5516,1
5517,1
5518,0
5519,0
5520,0
5521,0
5522,0
5523,1
5524,0
5525,0
5526,1
5527,1
5528,1
5529,0
5530,0
5531,0
5532,0
5533,1
5534,0
5535,0
5536,1
5537,1
5538,0
5539,0
5540,0
5541,1
5542,1
5543,0
5544,0
5545,0
5546,0
5547,0
5548,1
5549,1
5550,0
5551,0
5552,1
5553,1
5554,1
5555,1
5556,1
5557,1
5558,1
5559,1
5560,0
5561,1
5562,0
5563,1
5564,1
5565,1
5566,1
5567,0
5568,1
5569,1
5570,0
5571,0
5572,0
5573,1
5574,0
5575,1
5576,0
5577,1
5578,1
5579,1
5580,0
5581,0
5582,0
5583,0
5584,1
5585,0
5586,0
5587,1
5588,1
5589,0
5590,1
5591,1
5592,0
5593,0
5594,1
5595,1
5596,1
5597,0
5598,0
5599,1
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,1
5607,0
5608,0
5609,1
5610,0
5611,1
5612,1
5613,0
5614,1
5615,0
5616,1
5617,1
5618,1
5619,1
5620,0
5621,0
5622,1
5623,1
5624,0
5625,0
5626,1
5627,1
5628,1
5629,0
5630,0
5631,1
5632,0
5633,1
5634,0
5635,0
5636,1
5637,1
5638,0
5639,1
5640,1
5641,0
5642,1
5643,1
5644,1
5645,1
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5652,1
5653,0
5654,1
5655,0
5656,1
5657,1
5658,1
5659,1
5660,1
5661,1
5662,1
5663,0
5664,1
5665,1
5666,1
5667,1
5668,1
5669,1
5670,0
5671,0
5672,1
5673,0
5674,0
5675,0
5676,1
5677,0
5678,1
5679,0
5680,0
5681,1
5682,0
5683,0
5684,0
5685,0
5686,1
5687,1
5688,0
5689,0
5690,0
5691,1
5692,0
5693,1
5694,1
5695,0
5696,1
5697,1
5698,1
5699,0
5700,1
5701,0
5702,0
5703,1
5704,0
5705,1
5706,1
5707,0
5708,1
5709,1
5710,1
5711,1
5712,1
5713,0
5714,0
5715,1
5716,0
5717,1
5718,0
5719,1
5720,1
5721,0
5722,0
5723,1
5724,0
5725,1
5726,0
5727,1
5728,0
5729,0
5730,0
5731,1
5732,0
5733,0
5734,0
5735,1
5736,0
5737,0
5738,1
5739,0
5740,1
5741,0
5742,1
5743,1
5744,1
5745,1
5746,0
5747,0
5748,1
5749,1
5750,1
5751,1
5752,0
5753,1
5754,1
5755,1
5756,0
5757,0
5758,0
5759,0
5760,1
5761,0
5762,1
5763,1
5764,1
5765,1
5766,1
5767,1
5768,0
5769,0
5770,0
5771,1
5772,0
5773,0
5774,1
5775,1
5776,1
5777,0
5778,1
5779,0
5780,1
5781,1
5782,0
5783,0
5784,0
5785,1
5786,1
5787,1
5788,1
5789,1
5790,1
5791,1
5792,1
5793,1
5794,1
5795,1
5796,0
